,mask_FTOC,bathy
16406,,5446.9296875
16407,,5435.0595703125
16408,,5444.10986328125
16409,,5528.2021484375
16410,,5291.5419921875
16411,,4999.93212890625
16412,,4749.73193359375
16413,,4356.4873046875
16414,,3406.75708007812
16415,,2681.1572265625
16416,,1819.39721679688
16417,,2171.84716796875
16418,,2153.76513671875
16419,,2341.4951171875
16420,,2208.25512695312
16421,,2164.41528320312
16422,,1938.86511230469
16423,,1865.03503417969
16424,,1463.56506347656
16425,,1660.67504882812
16426,,1925.30749511719
16427,,2570.53759765625
16428,,2983.29760742188
16429,,2848.16748046875
16430,,2952.98461914062
16431,,3303.19458007812
16432,,3379.36450195312
16433,,3575.6845703125
16434,,3754.33471679688
16435,,4224.158203125
16436,,4367.5185546875
16437,,4502.1181640625
16438,,4660.13818359375
16439,,4710.40673828125
16440,,4784.8271484375
16441,,4788.35693359375
16442,,4857.81689453125
16443,,4825.04248046875
16444,,4729.47265625
16445,,4447.9228515625
16446,,4289.3828125
16447,,3994.63818359375
16448,,3800.96801757812
16449,,4026.77807617188
16450,,3969.18798828125
16451,,3769.908203125
16452,,3728.80322265625
16453,,3694.17309570312
16454,,3487.12329101562
16455,,3747.4931640625
16456,,3755.837890625
16457,,3554.66796875
16458,,3527.2177734375
16459,,3533.56787109375
16460,,3534.83251953125
16461,,3505.12255859375
16462,,3491.22265625
16463,,3493.12255859375
16464,,3487.88256835938
16465,,3533.15283203125
16466,,3507.0927734375
16467,,3410.92260742188
16468,,3404.4326171875
16469,,3243.62255859375
16470,,3123.9326171875
16471,,3150.5224609375
16472,,3104.2724609375
16473,,3041.35278320312
16474,,2919.90283203125
16475,,3065.45288085938
16476,,3147.44287109375
16477,,3304.90234375
16478,,3396.70239257812
16479,,3574.25244140625
16480,,3583.97241210938
16481,,3480.232421875
16482,,3646.85522460938
16483,,3749.25512695312
16484,,3647.17529296875
16485,,3773.08520507812
16486,,3877.279296875
16487,,4026.62939453125
16488,,3944.20922851562
16489,,4034.609375
16490,,4062.67944335938
16491,,4122.51953125
16492,,4170.6591796875
16493,,4149.07958984375
16494,,4260.6748046875
16495,,4279.0546875
16496,,4295.44482421875
16497,,4395.044921875
16498,,4372.45458984375
16499,,4260.2021484375
16500,,4372.56201171875
16501,,4464.55224609375
16502,,4567.7021484375
16503,,4569.78662109375
16504,,4545.56689453125
16505,,4342.61669921875
16506,,4647.376953125
16507,,4630.39013671875
16508,,4852.10986328125
16509,,4834.8701171875
16510,,4659.93017578125
16511,,4631.53759765625
16512,,4607.24755859375
16513,,4598.267578125
16514,,4570.267578125
16515,,4480.19775390625
16516,,4429.658203125
16517,,4341.80810546875
16518,,4312.73828125
16519,,4640.25830078125
16520,,4654.4453125
16521,,4663.10546875
16522,,4668.33544921875
16523,,4785.80517578125
16524,,3790.529296875
16525,,3363.94946289062
16526,,2720.58935546875
16527,,3040.07934570312
16528,,3883.15942382812
16529,,3401.93481445312
16530,,3078.68481445312
16531,,4069.88500976562
16532,,4661.044921875
16533,,4900.88916015625
16534,,4739.46923828125
16535,,4879.37939453125
16536,,4683.0693359375
16537,,4699.484375
16538,,5121.3046875
16539,,5108.87451171875
16540,,4958.58447265625
16541,,4845.46484375
16542,,4858.48486328125
16543,,4869.31494140625
16544,,4792.77490234375
16545,,4574.90478515625
16546,,3849.39013671875
16547,,1089.32006835938
16548,,
16549,,
16550,1.0,
16551,1.0,75.3800277709961
16552,1.0,275.250030517578
16553,1.0,817.660034179688
16554,1.0,840.893920898438
16555,1.0,891.75390625
16556,1.0,1124.7138671875
16557,,1456.68383789062
16558,,1658.30261230469
16559,,1588.29260253906
16560,1.0,398.970031738281
16561,1.0,429.320037841797
16562,1.0,333.520050048828
16563,1.0,75.4000396728516
16564,1.0,466.236358642578
16565,1.0,886.416320800781
16566,,1793.17639160156
16567,,2111.70629882812
16568,,2303.40625
16569,,3899.2802734375
16570,,4366.5703125
16571,,4434.73046875
16572,,5105.5205078125
16573,,5330.4892578125
16574,,5242.33935546875
16575,,5193.0693359375
16576,,5106.689453125
16577,,5069.72021484375
16578,,3749.22998046875
16579,,4721.7998046875
16580,,5193.7900390625
16581,,4937.58544921875
16582,,5016.37548828125
16583,,4670.79541015625
16584,,4983.35546875
16585,,4992.275390625
16586,,5075.69189453125
16587,,5196.06201171875
16588,,5210.03173828125
16589,,5155.52197265625
16590,,5175.22216796875
16591,,5273.2021484375
16592,,5242.23193359375
16593,,5370.83203125
16594,,5229.330078125
16595,,5285.9599609375
16596,,5358.4599609375
16597,,5425.56005859375
16598,,5317.05517578125
16599,,5318.1455078125
16600,,5286.67529296875
16601,,5379.88525390625
16602,,5265.28515625
16603,,5106.5517578125
16604,,4890.19140625
16605,,4992.3212890625
16606,,5026.611328125
16607,,4977.6044921875
16608,,5088.484375
16609,,5025.97412109375
16610,,4938.47412109375
16611,,4773.61376953125
16612,,4847.69384765625
16613,,4698.32373046875
16614,,4450.333984375
16615,,4240.41748046875
16616,,4235.0576171875
16617,,4243.11767578125
16618,,3831.177734375
16619,,3624.75756835938
16620,,3851.36474609375
16621,,3877.86474609375
16622,,3871.20458984375
16623,,3749.974609375
16624,,3616.90771484375
16625,,3448.47778320312
16626,,3110.85766601562
16627,,2933.36767578125
16628,,2815.767578125
16629,,3078.8076171875
16630,,3281.16748046875
16631,,3151.4775390625
16632,,3246.5576171875
16633,,3495.52001953125
16634,,3562.1201171875
16635,,3741.7001953125
16636,,3816.15014648438
16637,,3879.17260742188
16638,,4018.73266601562
16639,,4091.69262695312
16640,,4341.5625
16641,,3867.90307617188
16642,,2506.98315429688
16643,,4256.533203125
16644,,4117.72314453125
16645,,4261.412109375
16646,,4309.93212890625
16647,,4208.9619140625
16648,,4142.8720703125
16649,,4120.8623046875
16650,,4078.1044921875
16651,,3829.39453125
16652,,3609.44458007812
16653,,3546.83471679688
16654,,3539.65698242188
16655,,3498.43701171875
16656,,3357.787109375
16657,,2944.48706054688
16658,,3168.76049804688
16659,,3465.55029296875
16660,,3592.29028320312
16661,,3544.41040039062
16662,,3526.60791015625
16663,,3522.587890625
16664,,3342.39794921875
16665,1.0,124.707870483398
16666,,112.80786895752
16667,,
16668,,
16669,,
16670,,
16671,,
16672,,
16673,,
16674,,
16675,,57.4999847412109
16676,1.0,73.8099822998047
16677,1.0,86.3799819946289
16678,1.0,94.6699829101562
16679,1.0,104.339920043945
16680,1.0,195.619918823242
16681,,1991.40991210938
16682,,3225.5498046875
16683,,4774.16015625
16684,,5224.72802734375
16685,,5549.61767578125
16686,,5769.087890625
16687,,5800.248046875
16688,,5668.60546875
16689,,5408.92578125
16690,,5319.69580078125
16691,,5285.07568359375
16692,,5240.6630859375
16693,,5183.52294921875
16694,,5128.61328125
16695,,5065.7431640625
16696,,5128.9033203125
16697,,5174.05810546875
16698,,5177.91845703125
16699,,5180.998046875
16700,,5193.818359375
16701,,5264.6220703125
16702,,5291.81201171875
16703,,5210.27197265625
16704,,5191.26220703125
16705,,5125.79052734375
16706,,5020.6708984375
16707,,4966.560546875
16708,,4914.07080078125
16709,,4703.91455078125
16710,,4574.46435546875
16711,,4638.734375
16712,,4662.0244140625
16713,,4774.58447265625
16714,,4583.75732421875
16715,,4576.4072265625
16716,,4334.17724609375
16717,,4135.04736328125
16718,,3921.1826171875
16719,,3717.5224609375
16720,,3749.22241210938
16721,,3589.57250976562
16722,,3412.66479492188
16723,,3005.10473632812
16724,,3065.12475585938
16725,,3419.19482421875
16726,,3502.57299804688
16727,,3764.22290039062
16728,,3837.7529296875
16729,,3618.98291015625
16730,,3912.41284179688
16731,,3791.65502929688
16732,,3862.07495117188
16733,,4097.705078125
16734,,3888.705078125
16735,,3454.39086914062
16736,,4176.1708984375
16737,,3303.60083007812
16738,,2695.041015625
16739,,4315.71240234375
16740,,4426.6123046875
16741,,4386.6025390625
16742,,4458.2724609375
16743,,4441.3330078125
16744,,4549.703125
16745,,4541.7529296875
16746,,4050.97290039062
16747,,3603.18310546875
16748,,4441.60302734375
16749,,4478.85302734375
16750,,4450.61279296875
16751,,4673.1728515625
16752,,4788.3076171875
16753,,4929.16748046875
16754,,4971.0478515625
16755,,4978.28759765625
16756,,4872.57080078125
16757,,4823.90087890625
16758,,4778.970703125
16759,,4876.140625
16760,,4976.970703125
16761,,4863.4326171875
16762,,4735.1025390625
16763,,4886.25244140625
16764,,5149.08251953125
16765,,5181.3896484375
16766,,5326.4697265625
16767,,5343.89990234375
16768,,5447.07958984375
16769,,5426.88232421875
16770,,5346.01220703125
16771,,5306.8720703125
16772,,4686.63232421875
16773,,4676.76708984375
16774,,3769.62719726562
16775,,3887.697265625
16776,,3154.51708984375
16777,,2931.34716796875
16778,,2540.05517578125
16779,,2666.72509765625
16780,,2506.55517578125
16781,,3225.4453125
16782,,2891.98510742188
16783,,2988.28515625
16784,,2878.58520507812
16785,,2656.625
16786,,2576.91748046875
16787,,2618.20751953125
16788,,2585.15747070312
16789,,2503.2275390625
16790,,2926.44458007812
16791,,3343.99462890625
16792,,3441.56469726562
16793,,3714.08471679688
16794,,4024.57470703125
16795,,4292.50830078125
16796,,4563.13818359375
16797,,4673.3681640625
16798,,4660.4482421875
16799,,4866.77685546875
16800,,4897.13720703125
16801,,5039.44677734375
16802,,5026.14697265625
16803,,4856.052734375
16804,,4691.99267578125
16805,,4507.24267578125
16806,,4488.6728515625
16807,,4242.98828125
16808,,3973.34814453125
16809,,3964.51806640625
16810,,3985.748046875
16811,,3854.85815429688
16812,,3753.11328125
16813,,3705.90307617188
16814,,3443.453125
16815,,3288.00317382812
16816,,3312.42797851562
16817,,3431.78784179688
16818,,3317.7177734375
16819,,3259.63793945312
16820,,3289.98266601562
16821,,3213.72265625
16822,,3341.24267578125
16823,,3266.44262695312
16824,,3308.33251953125
16825,,3253.9326171875
16826,,3264.91284179688
16827,,3153.11279296875
16828,,3207.96264648438
16829,,3138.79248046875
16830,,2977.28247070312
16831,,2899.36254882812
16832,,2792.6025390625
16833,,2902.86279296875
16834,,3032.40283203125
16835,,3193.6728515625
16836,,3331.32275390625
16837,,3413.06225585938
16838,,3581.30224609375
16839,,3662.60229492188
16840,,3731.62231445312
16841,,3778.1923828125
16842,,3756.205078125
16843,,3808.23510742188
16844,,3886.56518554688
16845,,3924.96508789062
16846,,4019.28930664062
16847,,4143.939453125
16848,,4138.08935546875
16849,,4051.46923828125
16850,,4152.74951171875
16851,,4332.099609375
16852,,4313.53955078125
16853,,4296.6494140625
16854,,4351.73486328125
16855,,4328.794921875
16856,,4419.8349609375
16857,,4386.974609375
16858,,4478.4345703125
16859,,4472.6123046875
16860,,4465.08203125
16861,,4608.01220703125
16862,,4587.68212890625
16863,,4583.13671875
16864,,4508.6767578125
16865,,4555.7666015625
16866,,4612.31689453125
16867,,4792.669921875
16868,,4919.66015625
16869,,4817.10009765625
16870,,4836.47998046875
16871,,4835.53759765625
16872,,4816.70751953125
16873,,4810.34765625
16874,,4760.7978515625
16875,,4706.91796875
16876,,4668.1083984375
16877,,4717.38818359375
16878,,4538.6982421875
16879,,4694.76806640625
16880,,4591.80517578125
16881,,4742.8154296875
16882,,4726.42529296875
16883,,4735.03515625
16884,,3472.2294921875
16885,1.0,1192.02941894531
16886,1.0,
16887,1.0,241.809417724609
16888,1.0,2249.19946289062
16889,1.0,3217.625
16890,1.0,2618.97485351562
16891,1.0,4063.20483398438
16892,1.0,4648.5546875
16893,1.0,4688.67919921875
16894,1.0,4601.689453125
16895,1.0,4766.09912109375
16896,,4889.62939453125
16897,,4591.15478515625
16898,,4616.1748046875
16899,,4956.224609375
16900,,5053.6845703125
16901,,5018.94482421875
16902,,4805.5947265625
16903,,4670.0947265625
16904,,4607.52490234375
16905,,4444.884765625
16906,,4004.96997070312
16907,,2537.92016601562
16908,,1067.38012695312
16909,1.0,
16910,,
16911,,
16912,1.0,
16913,1.0,80.2900314331055
16914,1.0,528.75390625
16915,1.0,267.683898925781
16916,1.0,371.473907470703
16917,1.0,376.473907470703
16918,1.0,394.052612304688
16919,,419.152587890625
16920,,2037.88000488281
16921,,1621.34008789062
16922,,1671.72009277344
16923,,2112.02001953125
16924,,2137.56640625
16925,,2386.16625976562
16926,,2027.06640625
16927,,1710.20629882812
16928,,1933.10632324219
16929,,2202.1904296875
16930,,3005.33032226562
16931,,2803.5703125
16932,,4682.3203125
16933,,5010.8994140625
16934,,5056.66943359375
16935,,5115.79931640625
16936,,5070.54931640625
16937,,3933.76000976562
16938,,4971.9599609375
16939,,5211.4599609375
16940,,5037.73974609375
16941,,4983.16552734375
16942,,4810.6455078125
16943,,4956.78515625
16944,,4971.38525390625
16945,,4986.58544921875
16946,,5156.931640625
16947,,5189.99169921875
16948,,5221.20166015625
16949,,5128.81201171875
16950,,5232.64208984375
16951,,5347.671875
16952,,5361.64208984375
16953,,5422.1220703125
16954,,5525.8798828125
16955,,5482.98974609375
16956,,5249.35986328125
16957,,5141.02978515625
16958,,5289.4052734375
16959,,5551.6552734375
16960,,5536.68505859375
16961,,5362.7451171875
16962,,5245.525390625
16963,,5227.62158203125
16964,,5132.59130859375
16965,,5040.0517578125
16966,,5030.38134765625
16967,,4951.2841796875
16968,,4968.96435546875
16969,,4943.63427734375
16970,,4871.564453125
16971,,4840.74365234375
16972,,4750.84375
16973,,4681.69384765625
16974,,4502.75390625
16975,,4347.7177734375
16976,,4254.59765625
16977,,4333.017578125
16978,,4026.90771484375
16979,,4113.5576171875
16980,,3972.95458984375
16981,,3857.32470703125
16982,,3671.724609375
16983,,3533.5947265625
16984,,3503.74780273438
16985,,3207.16772460938
16986,,3014.12768554688
16987,,2870.60766601562
16988,,2649.5576171875
16989,,2930.53759765625
16990,,3209.8076171875
16991,,3266.78759765625
16992,,3286.9775390625
16993,,3388.38012695312
16994,,3458.80004882812
16995,,3729.55004882812
16996,,3896.63012695312
16997,,3914.142578125
16998,,4222.052734375
16999,,4509.62255859375
17000,,4454.75244140625
17001,,4294.76318359375
17002,,4128.63330078125
17003,,4389.123046875
17004,,4379.23291015625
17005,,4271.7021484375
17006,,4227.48193359375
17007,,4090.65209960938
17008,,4054.40209960938
17009,,3847.10205078125
17010,,3723.39453125
17011,,3846.0947265625
17012,,3712.3046875
17013,,3595.42456054688
17014,,3373.33715820312
17015,,3204.42700195312
17016,,2883.96704101562
17017,,3157.9970703125
17018,,3306.23046875
17019,,3461.13037109375
17020,,3457.39038085938
17021,,3543.05029296875
17022,,3333.39794921875
17023,,3627.14794921875
17024,,3770.81787109375
17025,1.0,392.757873535156
17026,,
17027,,
17028,,
17029,,
17030,,
17031,,
17032,,
17033,,
17034,,
17035,,33.8299827575684
17036,1.0,34.3999824523926
17037,1.0,75.8599853515625
17038,1.0,82.2399826049805
17039,1.0,91.8499221801758
17040,1.0,96.2699203491211
17041,1.0,411.729919433594
17042,,1790.65991210938
17043,,3612.9599609375
17044,,4853.98779296875
17045,,5381.07763671875
17046,,5630.06787109375
17047,,5695.64794921875
17048,,5706.49560546875
17049,,5618.685546875
17050,,5731.32568359375
17051,,5519.83544921875
17052,,5246.04296875
17053,,5189.9130859375
17054,,5050.962890625
17055,,5152.29296875
17056,,5170.11328125
17057,,5171.50830078125
17058,,5181.75830078125
17059,,5172.318359375
17060,,5240.498046875
17061,,5220.751953125
17062,,5209.57177734375
17063,,5180.14208984375
17064,,5148.52197265625
17065,,5023.53076171875
17066,,5193.8408203125
17067,,4925.57080078125
17068,,4642.32080078125
17069,,4440.42431640625
17070,,4528.33447265625
17071,,4463.974609375
17072,,4471.25439453125
17073,,4522.39453125
17074,,4497.84716796875
17075,,4392.75732421875
17076,,4231.67724609375
17077,,4081.62719726562
17078,,3796.6025390625
17079,,3521.05249023438
17080,,3466.6826171875
17081,,3378.75244140625
17082,,3168.35473632812
17083,,2666.99487304688
17084,,3002.99487304688
17085,,3111.22485351562
17086,,3130.55297851562
17087,,3440.07299804688
17088,,3641.40283203125
17089,,3872.33276367188
17090,,3831.5029296875
17091,,3999.46484375
17092,,3787.24487304688
17093,,4003.49487304688
17094,,4113.9150390625
17095,,4083.65087890625
17096,,4298.2509765625
17097,,4013.23095703125
17098,,1297.08093261719
17099,,2407.59228515625
17100,,2939.04223632812
17101,,3653.42236328125
17102,,4109.162109375
17103,,4706.373046875
17104,,4684.93310546875
17105,,4813.7529296875
17106,,4710.6728515625
17107,,4785.5029296875
17108,,4672.9326171875
17109,,4118.7626953125
17110,,3924.1728515625
17111,,4357.0830078125
17112,,4530.66748046875
17113,,4737.1875
17114,,4938.5576171875
17115,,4971.86767578125
17116,,4941.91064453125
17117,,5107.82080078125
17118,,4927.1708984375
17119,,4986.9306640625
17120,,5123.8505859375
17121,,4994.142578125
17122,,4519.82275390625
17123,,3720.17260742188
17124,,4025.58251953125
17125,,4441.82958984375
17126,,4648.73974609375
17127,,4726.08984375
17128,,4968.6396484375
17129,,5061.80224609375
17130,,5246.80224609375
17131,,5080.8623046875
17132,,5046.01220703125
17133,,4700.84716796875
17134,,4669.25732421875
17135,,4407.4873046875
17136,,4216.09716796875
17137,,3600.26708984375
17138,,3117.53515625
17139,,2836.33520507812
17140,,2587.35522460938
17141,,2775.21533203125
17142,,3072.25512695312
17143,,3123.47509765625
17144,,3230.04516601562
17145,,3331.68505859375
17146,,3174.67749023438
17147,,3105.3974609375
17148,,3018.73754882812
17149,,3033.62744140625
17150,,3165.0546875
17151,,3637.27465820312
17152,,3656.83471679688
17153,,3862.0546875
17154,,4182.974609375
17155,,4374.8984375
17156,,4494.96826171875
17157,,4724.41845703125
17158,,4857.04833984375
17159,,4868.02685546875
17160,,4883.287109375
17161,,4908.09716796875
17162,,5131.4267578125
17163,,5007.2626953125
17164,,4981.33251953125
17165,,4657.28271484375
17166,,4308.72265625
17167,,4334.7880859375
17168,,4194.21826171875
17169,,4081.6181640625
17170,,4061.59814453125
17171,,3942.23803710938
17172,,3954.40307617188
17173,,3816.36328125
17174,,3529.10327148438
17175,,3306.43310546875
17176,,3107.31787109375
17177,,3082.93798828125
17178,,3017.59790039062
17179,,3019.36791992188
17180,,2928.42260742188
17181,,2763.00268554688
17182,,2668.38256835938
17183,,3138.21264648438
17184,,3615.07250976562
17185,,3267.40283203125
17186,,2871.8828125
17187,,2868.48266601562
17188,,2844.24267578125
17189,,2772.5625
17190,,2758.0224609375
17191,,3027.13256835938
17192,,3068.75244140625
17193,,3127.37280273438
17194,,3211.70288085938
17195,,3392.5927734375
17196,,3522.37280273438
17197,,3605.05224609375
17198,,3630.72241210938
17199,,3655.92236328125
17200,,3799.46240234375
17201,,4018.88232421875
17202,,3875.83520507812
17203,,3984.78515625
17204,,3955.12524414062
17205,,4130.8251953125
17206,,4101.4794921875
17207,,4172.28955078125
17208,,4284.0693359375
17209,,4152.109375
17210,,4320.3994140625
17211,,4321.00927734375
17212,,4313.8994140625
17213,,4388.8994140625
17214,,4374.7646484375
17215,,4525.4345703125
17216,,4570.49462890625
17217,,4522.89453125
17218,,4642.134765625
17219,,4578.93212890625
17220,,4647.5322265625
17221,,4749.08203125
17222,,4644.8720703125
17223,,4575.376953125
17224,,4703.546875
17225,,4682.24658203125
17226,,4835.36669921875
17227,,4932.990234375
17228,,5035.3701171875
17229,,5034.31982421875
17230,,4995.89013671875
17231,,5029.65771484375
17232,,5025.78759765625
17233,,5015.36767578125
17234,,4885.177734375
17235,,4916.427734375
17236,,4860.70849609375
17237,,4880.2880859375
17238,,4870.7880859375
17239,,4531.318359375
17240,,4804.9150390625
17241,,4729.6455078125
17242,,4928.9052734375
17243,,4472.01513671875
17244,,2035.00939941406
17245,1.0,
17246,1.0,
17247,1.0,
17248,1.0,180.589416503906
17249,1.0,3268.82495117188
17250,1.0,4193.96484375
17251,1.0,4456.0849609375
17252,1.0,4651.9248046875
17253,1.0,4657.939453125
17254,1.0,4545.16943359375
17255,1.0,4572.6494140625
17256,,4659.94921875
17257,,4782.9443359375
17258,,4642.2744140625
17259,,4781.46435546875
17260,,4965.11474609375
17261,,4953.9248046875
17262,,4832.73486328125
17263,,3789.60473632812
17264,,3427.24487304688
17265,,4455.3046875
17266,,3807.47998046875
17267,,2212.01000976562
17268,,1431.50012207031
17269,,960.080078125
17270,,218.520034790039
17271,,
17272,1.0,
17273,1.0,
17274,,1805.55395507812
17275,,1798.64392089844
17276,,1676.25390625
17277,,1859.02392578125
17278,,2008.95263671875
17279,,2084.8125
17280,,2681.20751953125
17281,,2669.00756835938
17282,,3089.09765625
17283,,3106.0576171875
17284,,3019.13745117188
17285,,3242.62744140625
17286,,3310.88745117188
17287,,3775.57739257812
17288,,3779.8173828125
17289,,3863.95263671875
17290,,4579.142578125
17291,,4602.642578125
17292,,4832.32275390625
17293,,4936.77783203125
17294,,5055.71826171875
17295,,2874.25805664062
17296,,4617.02783203125
17297,,5043.9775390625
17298,,5171.63720703125
17299,,5198.12744140625
17300,,5046.0576171875
17301,,4437.2177734375
17302,,4842.34765625
17303,,4997.99755859375
17304,,5029.767578125
17305,,4996.0078125
17306,,4982.41552734375
17307,,4988.88525390625
17308,,4964.185546875
17309,,5146.97509765625
17310,,5251.5224609375
17311,,5507.232421875
17312,,5551.78271484375
17313,,5710.28271484375
17314,,5754.759765625
17315,,5399.81982421875
17316,,5307.599609375
17317,,5335.90966796875
17318,,5407.57177734375
17319,,5435.771484375
17320,,5308.33154296875
17321,,5219.6416015625
17322,,5169.421875
17323,,5214.25537109375
17324,,5232.76513671875
17325,,4962.54541015625
17326,,5003.22509765625
17327,,5147.2529296875
17328,,5067.54296875
17329,,4930.47314453125
17330,,4856.89306640625
17331,,4812.572265625
17332,,4634.322265625
17333,,4444.46240234375
17334,,4550.97265625
17335,,4380.03271484375
17336,,4227.90283203125
17337,,4250.1025390625
17338,,4203.802734375
17339,,4107.2626953125
17340,,4124.48486328125
17341,,3868.91479492188
17342,,3677.7646484375
17343,,3471.9248046875
17344,,3395.57250976562
17345,,3132.22241210938
17346,,2916.54248046875
17347,,2966.3125
17348,,2686.19458007812
17349,,2963.484375
17350,,3165.95458984375
17351,,3502.00439453125
17352,,3562.974609375
17353,,3512.18017578125
17354,,3721.59033203125
17355,,3553.58032226562
17356,,4062.2001953125
17357,,3951.80810546875
17358,,4184.77783203125
17359,,4143.80810546875
17360,,4643.248046875
17361,,4150.69580078125
17362,,4025.74560546875
17363,,3804.5556640625
17364,,3817.03564453125
17365,,3849.13989257812
17366,,3547.009765625
17367,,3557.13989257812
17368,,3522.63989257812
17369,,3521.88989257812
17370,,3615.5224609375
17371,,3651.33251953125
17372,,3754.15234375
17373,,3586.53247070312
17374,,3551.94750976562
17375,,3424.517578125
17376,,3401.00756835938
17377,,3642.29760742188
17378,,3493.7353515625
17379,,3565.66528320312
17380,,3581.9853515625
17381,,3651.275390625
17382,,3694.96875
17383,,3762.66870117188
17384,,3835.2587890625
17385,1.0,815.198791503906
17386,,
17387,,
17388,,
17389,,
17390,,
17391,,
17392,,
17393,,
17394,,
17395,,139.58251953125
17396,1.0,51.2825202941895
17397,1.0,40.9025192260742
17398,1.0,56.272518157959
17399,1.0,72.7628326416016
17400,1.0,77.5728302001953
17401,1.0,80.4328308105469
17402,1.0,205.162826538086
17403,,1625.51281738281
17404,1.0,4241.22216796875
17405,1.0,4901.5224609375
17406,1.0,5427.41259765625
17407,1.0,5582.09228515625
17408,,5603.21484375
17409,,5607.61474609375
17410,,5659.12451171875
17411,,5495.99462890625
17412,,5223.90234375
17413,,5107.49267578125
17414,,5107.20263671875
17415,,5158.16259765625
17416,,5169.65234375
17417,,5175.20703125
17418,,5185.9072265625
17419,,5211.17724609375
17420,,5218.6572265625
17421,,5234.05810546875
17422,,5260.17822265625
17423,,5220.4580078125
17424,,5074.73828125
17425,,4976.9990234375
17426,,4998.75927734375
17427,,5029.9794921875
17428,,4946.0390625
17429,,4755.35791015625
17430,,4452.4580078125
17431,,4487.30810546875
17432,,4403.18798828125
17433,,4383.578125
17434,,4369.783203125
17435,,4254.1533203125
17436,,4058.06298828125
17437,,3870.0830078125
17438,,3636.57983398438
17439,,3547.28979492188
17440,,3517.13989257812
17441,,3447.61987304688
17442,,2944.38525390625
17443,,2889.455078125
17444,,3019.39526367188
17445,,3137.3251953125
17446,,3172.73486328125
17447,,3416.89477539062
17448,,3547.46484375
17449,,3826.78491210938
17450,,3851.0947265625
17451,,3746.4375
17452,,3885.48754882812
17453,,3944.87744140625
17454,,4155.2275390625
17455,,4282.7783203125
17456,,4231.23828125
17457,,4471.228515625
17458,,4393.08837890625
17459,,4382.13720703125
17460,,4365.3671875
17461,,3891.53735351562
17462,,4482.34716796875
17463,,4753.921875
17464,,4879.69189453125
17465,,4883.8818359375
17466,,4909.171875
17467,,4914.65185546875
17468,,4764.93505859375
17469,,4634.53466796875
17470,,4600.74462890625
17471,,4642.43505859375
17472,,3966.83178710938
17473,,3830.45166015625
17474,,4386.7216796875
17475,,4963.3017578125
17476,,5144.47705078125
17477,,4916.80712890625
17478,,4898.17724609375
17479,,4976.67724609375
17480,,5059.9169921875
17481,,5104.60009765625
17482,,4977.88037109375
17483,,4310.26025390625
17484,,3403.00024414062
17485,,2882.107421875
17486,,3088.82739257812
17487,,3263.58740234375
17488,,3978.22729492188
17489,,4798.861328125
17490,,4848.39111328125
17491,,4794.2509765625
17492,,4662.111328125
17493,,5305.841796875
17494,,4776.9521484375
17495,,4615.591796875
17496,,4404.72216796875
17497,,4051.10205078125
17498,,3665.87231445312
17499,,3382.02221679688
17500,,2882.6123046875
17501,,2167.75244140625
17502,,3126.63989257812
17503,,2640.47973632812
17504,,2984.009765625
17505,,2957.08984375
17506,,3258.00512695312
17507,,3208.81494140625
17508,,3187.9951171875
17509,,3336.14501953125
17510,,3530.8173828125
17511,,3824.26733398438
17512,,3567.0771484375
17513,,4065.76733398438
17514,,4311.20703125
17515,,4574.61767578125
17516,,4684.34765625
17517,,4816.59765625
17518,,4953.2080078125
17519,,4759.47265625
17520,,4903.40283203125
17521,,5064.56298828125
17522,,5153.6728515625
17523,,5033.8154296875
17524,,4929.96533203125
17525,,4481.54541015625
17526,,4295.83544921875
17527,,4201.14013671875
17528,,4165.72998046875
17529,,4104.05029296875
17530,,4036.080078125
17531,,4089.47021484375
17532,,4062.4091796875
17533,,3796.7392578125
17534,,3528.529296875
17535,,3327.46923828125
17536,,3186.5322265625
17537,,3092.45239257812
17538,,2937.5322265625
17539,,2758.90234375
17540,,3019.17553710938
17541,,2671.51538085938
17542,,2962.76538085938
17543,,3170.85546875
17544,,3277.61547851562
17545,,3200.72485351562
17546,,2715.49487304688
17547,,2632.65478515625
17548,,2748.79467773438
17549,,2804.94458007812
17550,,2990.48461914062
17551,,3227.3544921875
17552,,3259.53442382812
17553,,3377.72290039062
17554,,3456.04272460938
17555,,3627.64282226562
17556,,3659.85278320312
17557,,3717.86474609375
17558,,3850.21459960938
17559,,4052.70458984375
17560,,3988.98461914062
17561,,4228.49462890625
17562,,4186.11474609375
17563,,4105.12451171875
17564,,3971.94458007812
17565,,4070.39477539062
17566,,4323.91552734375
17567,,4134.12548828125
17568,,4283.0654296875
17569,,4394.35546875
17570,,4413.11962890625
17571,,4329.1298828125
17572,,4439.1796875
17573,,4477.07958984375
17574,,4515.466796875
17575,,4557.88720703125
17576,,4633.02685546875
17577,,4600.48681640625
17578,,4768.787109375
17579,,4797.5205078125
17580,,4899.1005859375
17581,,4895.1806640625
17582,,4754.9306640625
17583,,4914.35498046875
17584,,4939.69482421875
17585,,4932.52490234375
17586,,5007.78515625
17587,,4974.6259765625
17588,,5253.01611328125
17589,,5284.076171875
17590,,5254.69580078125
17591,,5197.13525390625
17592,,5127.115234375
17593,,5094.18505859375
17594,,5020.03515625
17595,,5026.81494140625
17596,,5036.640625
17597,,5022.0205078125
17598,,4873.4208984375
17599,,5040.630859375
17600,,5139.509765625
