V1,V2,V3
-55.6545961002786,88.9944134078212,-2691.470703125
-54.6518105849582,88.9944134078212,-2641.23046875
-53.6490250696379,88.9944134078212,-2551.310546875
-52.6462395543176,88.9944134078212,-2553.970703125
-51.6434540389972,88.9944134078212,-2591.52954101562
-50.6406685236769,88.9944134078212,-2694.45947265625
-49.6378830083565,88.9944134078212,-2884.28955078125
-48.6350974930362,88.9944134078212,-3141.78955078125
-47.6323119777159,88.9944134078212,-3482.96923828125
-46.6295264623955,88.9944134078212,-3641.38916015625
-45.6267409470752,88.9944134078212,-3850.08911132812
-44.6239554317549,88.9944134078212,-4025.88916015625
-43.6211699164346,88.9944134078212,-4029.18920898438
-42.6183844011142,88.9944134078212,-4011.68530273438
-41.6155988857939,88.9944134078212,-3995.4453125
-40.6128133704735,88.9944134078212,-3983.11547851562
-39.6100278551532,88.9944134078212,-3990.68530273438
-38.6072423398329,88.9944134078212,-4003.1953125
-37.6044568245125,88.9944134078212,-4005.52514648438
-36.6016713091922,88.9944134078212,-4020.52514648438
-35.5988857938719,88.9944134078212,-4030.98510742188
-34.5961002785515,88.9944134078212,-4049.77221679688
-33.5933147632312,88.9944134078212,-4068.41235351562
-32.5905292479109,88.9944134078212,-4084.982421875
-31.5877437325905,88.9944134078212,-4103.90234375
-30.5849582172702,88.9944134078212,-4122.97265625
-29.5821727019499,88.9944134078212,-4145.65283203125
-28.5793871866295,88.9944134078212,-4156.82275390625
-27.5766016713092,88.9944134078212,-4167.0029296875
-26.5738161559889,88.9944134078212,-4185.61279296875
-25.5710306406685,88.9944134078212,-4201.857421875
-24.5682451253482,88.9944134078212,-4218.29736328125
-23.5654596100279,88.9944134078212,-4226.42724609375
-22.5626740947075,88.9944134078212,-4231.7275390625
-21.5598885793872,88.9944134078212,-4233.85791015625
-20.5571030640669,88.9944134078212,-4237.22802734375
-19.5543175487465,88.9944134078212,-4241.26806640625
-18.5515320334262,88.9944134078212,-4253.078125
-17.5487465181058,88.9944134078212,-4267.28759765625
-16.5459610027855,88.9944134078212,-4279.6875
-15.5431754874652,88.9944134078212,-4291.20751953125
-14.5403899721449,88.9944134078212,-4302.78759765625
-13.5376044568245,88.9944134078212,-4315.0400390625
-12.5348189415042,88.9944134078212,-4321.47021484375
-11.5320334261839,88.9944134078212,-4323.3203125
-10.5292479108635,88.9944134078212,-4326.3603515625
-9.52646239554318,88.9944134078212,-4324.81005859375
-8.52367688022284,88.9944134078212,-4321.6748046875
-7.52089136490252,88.9944134078212,-4321.7548828125
-6.51810584958218,88.9944134078212,-4322.70458984375
-5.51532033426184,88.9944134078212,-4320.90478515625
-4.5125348189415,88.9944134078212,-4320.0478515625
-3.50974930362116,88.9944134078212,-4321.427734375
-2.50696378830085,88.9944134078212,-4324.13818359375
-1.50417827298051,88.9944134078212,-4327.14794921875
-0.50139275766017,88.9944134078212,-4327.7373046875
0.50139275766017,88.9944134078212,-4328.376953125
1.50417827298048,88.9944134078212,-4326.45703125
2.50696378830082,88.9944134078212,-4323.25732421875
3.50974930362116,88.9944134078212,-4320.82275390625
4.5125348189415,88.9944134078212,-4322.9130859375
5.51532033426184,88.9944134078212,-4335.9228515625
6.51810584958216,88.9944134078212,-4344.32275390625
7.5208913649025,88.9944134078212,-4345.31298828125
8.52367688022284,88.9944134078212,-4344.6328125
9.52646239554318,88.9944134078212,-4339.19287109375
10.5292479108635,88.9944134078212,-4323.69287109375
11.5320334261838,88.9944134078212,-4316.0126953125
12.5348189415042,88.9944134078212,-4314.126953125
13.5376044568245,88.9944134078212,-4311.38671875
14.5403899721449,88.9944134078212,-4313.11669921875
15.5431754874652,88.9944134078212,-4316.11669921875
16.5459610027855,88.9944134078212,-4318.14990234375
17.5487465181058,88.9944134078212,-4324.52978515625
18.5515320334262,88.9944134078212,-4338.33984375
19.5543175487465,88.9944134078212,-4348.85986328125
20.5571030640668,88.9944134078212,-4351.6298828125
21.5598885793872,88.9944134078212,-4352.43505859375
22.5626740947075,88.9944134078212,-4348.77490234375
23.5654596100279,88.9944134078212,-4343.40478515625
24.5682451253482,88.9944134078212,-4339.64501953125
25.5710306406685,88.9944134078212,-4350.900390625
26.5738161559889,88.9944134078212,-4362.580078125
27.5766016713092,88.9944134078212,-4359.30029296875
28.5793871866295,88.9944134078212,-4354.4501953125
29.5821727019498,88.9944134078212,-4345.0224609375
30.5849582172702,88.9944134078212,-4345.5625
31.5877437325905,88.9944134078212,-4355.1923828125
32.5905292479109,88.9944134078212,-4361.83251953125
33.5933147632312,88.9944134078212,-4365.6298828125
34.5961002785515,88.9944134078212,-4366.77001953125
35.5988857938719,88.9944134078212,-4362.5498046875
36.6016713091922,88.9944134078212,-4360.6298828125
37.6044568245125,88.9944134078212,-4356.93994140625
38.6072423398329,88.9944134078212,-4355.44775390625
39.6100278551532,88.9944134078212,-4357.09765625
40.6128133704735,88.9944134078212,-4362.99755859375
41.6155988857939,88.9944134078212,-4370.07763671875
42.6183844011142,88.9944134078212,-4370.5224609375
43.6211699164345,88.9944134078212,-4367.3427734375
44.6239554317549,88.9944134078212,-4370.6025390625
45.6267409470752,88.9944134078212,-4383.142578125
46.6295264623955,88.9944134078212,-4377.8447265625
47.6323119777159,88.9944134078212,-4364.71484375
48.6350974930362,88.9944134078212,-4357.07470703125
49.6378830083565,88.9944134078212,-4348.8349609375
50.6406685236769,88.9944134078212,-4344.052734375
51.6434540389972,88.9944134078212,-4344.552734375
52.6462395543175,88.9944134078212,-4345.4228515625
53.6490250696379,88.9944134078212,-4346.6328125
54.6518105849582,88.9944134078212,-4344.552734375
55.6545961002786,88.9944134078212,-4342.1708984375
56.6573816155989,88.9944134078212,-4342.4306640625
57.6601671309192,88.9944134078212,-4344.041015625
58.6629526462395,88.9944134078212,-4346.30078125
59.6657381615599,88.9944134078212,-4348.1318359375
60.6685236768802,88.9944134078212,-4349.80224609375
61.6713091922005,88.9944134078212,-4353.23193359375
62.6740947075209,88.9944134078212,-4352.10205078125
63.6768802228412,88.9944134078212,-4353.89306640625
64.6796657381616,88.9944134078212,-4354.44287109375
65.6824512534819,88.9944134078212,-4355.77294921875
66.6852367688022,88.9944134078212,-4357.54296875
67.6880222841226,88.9944134078212,-4357.1572265625
68.6908077994429,88.9944134078212,-4356.79736328125
69.6935933147632,88.9944134078212,-4357.3671875
70.6963788300835,88.9944134078212,-4347.517578125
71.6991643454039,88.9944134078212,-4347.0771484375
72.7019498607242,88.9944134078212,-4354.3935546875
73.7047353760446,88.9944134078212,-4360.0439453125
74.7075208913649,88.9944134078212,-4361.33349609375
75.7103064066852,88.9944134078212,-4359.65380859375
76.7130919220056,88.9944134078212,-4357.1806640625
77.7158774373259,88.9944134078212,-4349.86083984375
78.7186629526462,88.9944134078212,-4343.2607421875
79.7214484679666,88.9944134078212,-4330.24072265625
80.7242339832869,88.9944134078212,-4322.240234375
81.7270194986072,88.9944134078212,-4320.42041015625
82.7298050139275,88.9944134078212,-4315.73046875
83.7325905292479,88.9944134078212,-4309.01025390625
84.7353760445682,88.9944134078212,-4307.00048828125
85.7381615598886,88.9944134078212,-4307.18212890625
86.7409470752089,88.9944134078212,-4306.79248046875
87.7437325905292,88.9944134078212,-4302.04248046875
88.7465181058496,88.9944134078212,-4301.72216796875
89.7493036211699,88.9944134078212,-4308.4951171875
90.7520891364902,88.9944134078212,-4318.7451171875
91.7548746518106,88.9944134078212,-4332.47509765625
92.7576601671309,88.9944134078212,-4335.03515625
93.7604456824512,88.9944134078212,-4320.6669921875
94.7632311977716,88.9944134078212,-4319.537109375
95.7660167130919,88.9944134078212,-4307.9970703125
96.7688022284123,88.9944134078212,-4302.60693359375
97.7715877437326,88.9944134078212,-4292.7802734375
98.7743732590529,88.9944134078212,-4284.18017578125
99.7771587743732,88.9944134078212,-4277.830078125
100.779944289694,88.9944134078212,-4280.18994140625
101.782729805014,88.9944134078212,-4286.4599609375
102.785515320334,88.9944134078212,-4290.7353515625
103.788300835655,88.9944134078212,-4293.97509765625
104.791086350975,88.9944134078212,-4294.68505859375
105.793871866295,88.9944134078212,-4286.30517578125
106.796657381616,88.9944134078212,-4287.48974609375
107.799442896936,88.9944134078212,-4291.919921875
