"mask_FTOC","bathy"
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,2.08723258972168
NA,31.0872325897217
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,4.89216184616089
NA,42.6851081848145
NA,74.2851104736328
NA,106.715110778809
NA,141.40510559082
NA,178.326202392578
NA,189.896209716797
NA,192.016204833984
NA,191.076202392578
NA,186.546203613281
NA,181.908645629883
NA,183.118637084961
NA,201.968643188477
NA,221.868637084961
NA,225.991073608398
NA,221.371078491211
NA,229.961074829102
NA,248.971069335938
NA,263.525115966797
NA,283.155090332031
NA,307.285095214844
NA,294.525115966797
NA,259.445098876953
NA,221.833969116211
NA,289.823974609375
NA,414.043975830078
NA,538.613952636719
NA,660.806030273438
NA,737.106079101562
NA,715.806030273438
NA,687.566040039062
NA,632.724426269531
NA,578.594421386719
NA,524.764404296875
NA,471.174438476562
NA,422.557159423828
NA,411.237152099609
NA,435.427154541016
NA,450.177154541016
NA,479.887176513672
NA,509.907623291016
NA,540.78759765625
NA,573.607604980469
NA,585.727600097656
NA,550.802429199219
NA,511.142425537109
NA,492.982421875
NA,465.25244140625
NA,434.694305419922
NA,399.084320068359
NA,362.794311523438
NA,353.92431640625
NA,379.872314453125
NA,407.472290039062
NA,421.6123046875
NA,440.902313232422
NA,463.252288818359
NA,482.095947265625
NA,499.10595703125
NA,535.735961914062
NA,590.135925292969
NA,595.153198242188
NA,585.643188476562
NA,561.683166503906
NA,554.2431640625
NA,570.897766113281
NA,602.807800292969
NA,644.747802734375
NA,637.2578125
NA,638.793334960938
NA,653.573364257812
NA,676.713317871094
NA,668.953369140625
NA,641.343322753906
NA,695.389587402344
NA,790.359558105469
NA,895.57958984375
NA,984.689575195312
NA,1009.99261474609
NA,1056.44262695312
NA,1106.11267089844
NA,1143.75268554688
NA,1002.26037597656
NA,935.88037109375
NA,891.88037109375
NA,853.6103515625
NA,864.590393066406
NA,896.973388671875
NA,873.243408203125
NA,891.563415527344
NA,896.873413085938
NA,858.915283203125
NA,850.805297851562
NA,823.005310058594
NA,803.395324707031
NA,745.589172363281
NA,650.649169921875
NA,566.199157714844
NA,543.109130859375
NA,519.530151367188
NA,488.680145263672
NA,428.970153808594
NA,386.340148925781
NA,308.940155029297
NA,242.263092041016
NA,167.803085327148
NA,104.133087158203
NA,29.3830852508545
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,4.84217548370361
NA,106.228942871094
NA,188.868942260742
NA,244.188949584961
NA,281.548950195312
NA,312.341552734375
NA,324.121551513672
NA,335.571533203125
NA,332.901550292969
NA,319.621551513672
NA,306.089813232422
NA,292.419799804688
NA,279.889801025391
NA,274.699829101562
NA,272.961700439453
NA,259.451690673828
NA,242.911682128906
NA,231.371688842773
NA,217.011459350586
NA,198.201461791992
NA,196.071472167969
NA,204.561462402344
NA,192.971466064453
NA,171.309265136719
NA,152.839263916016
NA,158.259262084961
NA,182.779266357422
NA,196.879287719727
NA,162.239288330078
NA,119.789283752441
NA,102.819290161133
NA,78.5197982788086
NA,84.2098007202148
NA,101.439796447754
NA,81.1997985839844
NA,94.116584777832
NA,107.606582641602
NA,99.386589050293
NA,98.0865859985352
NA,103.876586914062
NA,110.166282653809
NA,138.436279296875
NA,184.35627746582
NA,167.926284790039
NA,170.947250366211
NA,194.10725402832
NA,222.617248535156
NA,293.857269287109
NA,384.921783447266
NA,414.661804199219
NA,384.581787109375
NA,277.131774902344
NA,156.484298706055
NA,60.2743034362793
NA,22.2743034362793
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,0.0522424317896366
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,43.911075592041
NA,163.831069946289
NA,281.361083984375
NA,411.215087890625
NA,552.805114746094
NA,731.825073242188
NA,768.915100097656
NA,756.4951171875
NA,699.903991699219
NA,561.223999023438
NA,384.213989257812
NA,216.193969726562
NA,164.736053466797
NA,162.486053466797
NA,186.196060180664
NA,196.816055297852
NA,222.104431152344
NA,281.774444580078
NA,314.774444580078
NA,340.014434814453
NA,353.817169189453
NA,354.507171630859
NA,386.787170410156
NA,406.177154541016
NA,433.917175292969
NA,455.997619628906
NA,477.697631835938
NA,499.937622070312
NA,512.097595214844
NA,541.362426757812
NA,567.882446289062
NA,579.232421875
NA,605.702453613281
NA,638.9443359375
NA,688.784301757812
NA,735.214294433594
NA,731.594299316406
NA,710.982299804688
NA,701.062316894531
NA,702.09228515625
NA,700.852294921875
NA,704.34228515625
NA,735.135925292969
NA,766.665954589844
NA,710.565979003906
NA,659.555969238281
NA,628.01318359375
NA,606.663208007812
NA,574.023193359375
NA,546.363159179688
NA,517.897766113281
NA,490.577789306641
NA,478.447784423828
NA,467.697784423828
NA,461.813354492188
NA,454.553344726562
NA,438.853332519531
NA,424.183349609375
NA,415.92333984375
NA,394.269561767578
NA,349.269561767578
NA,299.629547119141
NA,247.939559936523
NA,223.102630615234
NA,169.642623901367
NA,112.822624206543
NA,86.7626266479492
NA,82.6703796386719
NA,78.3903732299805
NA,56.7403755187988
NA,43.9403762817383
NA,35.4903755187988
NA,7.1933913230896
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,42.8735504150391
NA,139.65837097168
NA,214.938369750977
NA,243.088363647461
NA,219.90837097168
NA,156.978363037109
NA,129.982467651367
NA,176.582458496094
NA,240.652465820312
NA,301.712463378906
NA,373.822174072266
NA,414.092163085938
NA,477.262176513672
NA,504.592163085938
NA,528.428955078125
NA,525.868957519531
NA,536.93896484375
NA,552.748962402344
NA,551.391540527344
NA,544.521545410156
NA,522.741516113281
NA,505.951538085938
NA,495.621551513672
NA,474.289825439453
NA,461.7998046875
NA,458.679809570312
NA,455.609802246094
NA,453.861694335938
NA,445.24169921875
NA,448.331695556641
NA,449.611694335938
NA,444.731475830078
NA,440.981475830078
NA,437.471466064453
NA,432.151458740234
NA,427.951477050781
NA,414.229248046875
NA,401.779266357422
NA,390.109252929688
NA,361.279266357422
NA,329.609283447266
NA,246.449279785156
NA,144.93928527832
NA,136.839294433594
NA,146.259796142578
NA,167.389801025391
NA,199.239791870117
NA,191.599792480469
NA,178.846588134766
NA,173.826583862305
NA,160.846588134766
NA,148.776580810547
NA,136.066589355469
NA,133.316284179688
NA,127.966278076172
NA,111.926277160645
NA,116.796279907227
NA,150.127258300781
NA,183.577255249023
NA,201.137252807617
NA,237.077255249023
NA,271.741790771484
NA,309.561798095703
NA,327.611785888672
NA,284.391784667969
NA,234.254302978516
NA,188.154296875
NA,162.934295654297
NA,112.794303894043
NA,58.2543029785156
NA,3.35150766372681
NA,5.08150768280029
NA,32.3115081787109
NA,55.6015090942383
NA,69.3830490112305
NA,70.7930526733398
NA,76.8830490112305
NA,87.9130554199219
NA,95.5203475952148
NA,101.020347595215
NA,110.000350952148
NA,114.790351867676
NA,122.062240600586
NA,125.642242431641
NA,135.722244262695
NA,148.252243041992
NA,137.822235107422
NA,95.6369934082031
NA,60.0569953918457
NA,28.0869941711426
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,87.8251342773438
NA,188.555145263672
NA,236.305145263672
NA,304.485137939453
NA,344.748840332031
NA,447.258850097656
NA,479.758850097656
NA,536.688842773438
NA,446.136444091797
NA,384.246429443359
NA,334.366455078125
NA,194.156433105469
NA,193.594345092773
NA,70.2943420410156
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,53.8762054443359
NA,193.646209716797
NA,NA
NA,NA
NA,NA
NA,NA
NA,142.18864440918
NA,434.148651123047
NA,589.168640136719
NA,616.011047363281
NA,735.931091308594
NA,880.85107421875
NA,838.591064453125
NA,652.775085449219
NA,528.175109863281
NA,438.115112304688
NA,504.115112304688
NA,581.185119628906
NA,707.253967285156
NA,804.173950195312
NA,873.343994140625
NA,913.883972167969
NA,939.246032714844
NA,961.146057128906
NA,916.066040039062
NA,904.946044921875
NA,834.29443359375
NA,677.434448242188
NA,514.654418945312
NA,415.084442138672
NA,371.377166748047
NA,284.317169189453
NA,238.967163085938
NA,228.937164306641
NA,248.807159423828
NA,314.347625732422
NA,415.007629394531
NA,438.527618408203
NA,428.647613525391
NA,403.782440185547
NA,394.622436523438
NA,363.272430419922
NA,285.322418212891
NA,122.504318237305
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,7.22956037521362
NA,0.289560556411743
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,28.1403751373291
NA,174.420379638672
NA,246.790374755859
NA,265.38037109375
NA,272.903381347656
NA,255.283386230469
NA,95.723388671875
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,32.2914657592773
NA,58.1614646911621
NA,69.0214614868164
NA,79.6114654541016
NA,100.849258422852
NA,103.119262695312
NA,110.869262695312
NA,111.559257507324
NA,121.589286804199
NA,109.339286804199
NA,80.7992858886719
NA,101.579284667969
NA,121.549797058105
NA,150.689804077148
NA,159.70979309082
NA,164.489791870117
NA,163.226593017578
NA,167.736587524414
NA,208.686584472656
NA,221.696578979492
NA,243.906585693359
NA,268.956268310547
NA,295.4462890625
NA,323.936279296875
NA,311.726287841797
NA,310.877258300781
NA,300.687255859375
NA,295.597259521484
NA,262.937255859375
NA,241.91178894043
NA,239.601791381836
NA,298.191802978516
NA,292.381774902344
NA,276.794311523438
NA,262.964294433594
NA,263.304290771484
NA,273.764312744141
NA,265.514312744141
NA,244.611511230469
NA,220.781509399414
NA,214.661514282227
NA,231.361511230469
NA,247.05305480957
NA,248.253051757812
NA,249.173049926758
NA,235.163055419922
NA,216.210357666016
NA,207.320343017578
NA,193.830352783203
NA,175.850357055664
NA,152.142242431641
NA,131.902236938477
NA,88.7022399902344
NA,54.5122413635254
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,50.748851776123
NA,129.738845825195
NA,446.758850097656
NA,495.406433105469
NA,494.066436767578
NA,482.186431884766
NA,460.206451416016
NA,447.924346923828
NA,505.824340820312
NA,558.104370117188
NA,396.654357910156
NA,211.394348144531
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,35.6562042236328
NA,111.978637695312
NA,272.8486328125
NA,445.11865234375
NA,480.508636474609
NA,488.381072998047
NA,546.931091308594
NA,658.251098632812
NA,702.481079101562
NA,625.535095214844
NA,735.285095214844
NA,851.165100097656
NA,928.925109863281
NA,1043.60510253906
NA,1180.07397460938
NA,1171.24401855469
NA,1128.16394042969
NA,937.953979492188
NA,690.986083984375
NA,559.216064453125
NA,335.666046142578
NA,199.346054077148
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,28.8533420562744
NA,190.829559326172
NA,63.1995620727539
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,296.920379638672
NA,560.670349121094
NA,498.420379638672
NA,449.420379638672
NA,279.343383789062
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,86.077018737793
NA,206.037017822266
NA,153.263549804688
NA,104.853553771973
NA,51.333553314209
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,15.4092874526978
NA,47.1792869567871
NA,65.0597991943359
NA,92.4497985839844
NA,107.149795532227
NA,143.989791870117
NA,170.626586914062
NA,138.196578979492
NA,112.076583862305
NA,103.316589355469
NA,100.986587524414
NA,100.776275634766
NA,116.036277770996
NA,138.246276855469
NA,159.346282958984
NA,174.747253417969
NA,166.997253417969
NA,169.047256469727
NA,156.127258300781
NA,114.011787414551
NA,65.4417877197266
NA,52.7317886352539
NA,87.0617904663086
NA,104.374305725098
NA,102.954299926758
NA,99.4343032836914
NA,95.164306640625
NA,78.1143035888672
NA,69.0715103149414
NA,50.2815093994141
NA,45.3415069580078
NA,44.471508026123
NA,63.6530532836914
NA,71.5030517578125
NA,71.4130554199219
NA,74.7930526733398
NA,65.0403518676758
NA,43.3603515625
NA,59.8203506469727
NA,59.9103507995605
NA,44.0822410583496
NA,33.2922439575195
NA,9.27224254608154
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
